159, NewRound, 0.003224583
159, Propose, 0.005831125
159, Prevote, 0.003138584
159, Precommit, 0.002464417
160, Commit, 0.006066959
160, NewHeight, 0.993803584
160, NewRound, 0.00453325
160, Propose, 0.006936042
160, Prevote, 0.002915625
160, Precommit, 0.003400417
161, Commit, 0.009057375
161, NewHeight, 0.990658834
161, NewRound, 0.004494791
161, Propose, 0.006881292
161, Prevote, 0.002202625
161, Precommit, 0.003141458
162, Commit, 0.011913375
162, NewHeight, 0.987949625
162, NewRound, 0.003144584
162, Propose, 0.007252291
162, Prevote, 0.00386625
162, Precommit, 0.003484209
163, Commit, 0.011924375
163, NewHeight, 0.987886292
163, NewRound, 0.003068917
163, Propose, 0.005296292
163, Prevote, 0.004023666
163, Precommit, 0.003295333
164, Commit, 0.010014791
164, NewHeight, 0.989974375
164, NewRound, 0.00450525
164, Propose, 0.0070255
164, Prevote, 0.003786708
164, Precommit, 0.001687667
165, Commit, 0.011666
165, NewHeight, 0.988197167
165, NewRound, 0.004681583
165, Propose, 0.006593167
165, Prevote, 0.003013
165, Precommit, 0.0034545
166, Commit, 0.012017958
166, NewHeight, 0.987687875
166, NewRound, 0.002196292
166, Propose, 0.00604775
166, Prevote, 0.003998417
166, Precommit, 0.003410916
167, Commit, 0.008554542
167, NewHeight, 0.991363583
167, NewRound, 0.004463667
167, Propose, 0.005231667
167, Prevote, 0.004711875
167, Precommit, 0.003323625
168, Commit, 0.011892458
168, NewHeight, 0.987895292
168, NewRound, 0.005380459
168, Propose, 0.007727167
168, Prevote, 0.002308375
168, Precommit, 0.003295542
169, Commit, 0.008904375
169, NewHeight, 0.990980042
169, NewRound, 0.0041585
169, Propose, 0.005985833
169, Prevote, 0.002951459
169, Precommit, 0.002590666
170, Commit, 0.009952417
170, NewHeight, 0.990160625
170, NewRound, 0.005603708
170, Propose, 0.008009083
170, Prevote, 0.003737875
